COD_ASSUNTO_NACIONAL;N1_COD;N1_DESC;N2_COD;N2_DESC;N3_COD;N3_DESC;N4_COD;N4_DESC;N5_COD;N5_DESC;N6_COD;N6_DESC;DESC_ASSUNTO
9907;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9907;De Quebra de Sigilo Financeiro;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante de quebra de sigilo financeiro   
12016;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;12016;da Lei Sobre Permissão de Lavra Garimpeira;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante da lei sobre permissão de lavra garimpeira   
12026;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;12026;Estatuto do Torcedor;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante estatuto do torcedor   
12020;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;12020;Da Lei de Proteção à Propriedade Intelectual de Programa de Computador;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante da lei de proteção à propriedade intelectual de programa de computador   
9903;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9903;Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de ação civil pública   
9894;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9894;De Imprensa;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante de imprensa   
9893;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9893;Do Sistema Nacional de Armas;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante do sistema nacional de armas   
9892;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9892;De Trânsito;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante de trânsito   
9891;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9891;De Tortura;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante de tortura   
9890;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9890;Previstos na Lei de Estrangeiros;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante previstos na lei de estrangeiros   
9889;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9889;Contra as Telecomunicações;;;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra as telecomunicações   
9888;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9888;"De &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores";;;;;" direito da criança e do adolescente ato infracional previstos na legislação extravagante de &quot;lavagem&quot; ou ocultação de bens, direitos ou valores   "
9879;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9879;Contra a Fauna;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente contra a fauna  
9880;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9880;Contra a Flora;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente contra a flora  
9883;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9883;Atividades Nucleares (Lei 6.453/77);;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente atividades nucleares (lei 6.453/77)  
9886;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9886;Genética (Lei nº 8.974/95);;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente genética (lei nº 8.974/95)  
9887;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9887;Pesca (Lei nº 5.197/67, Lei nº 7.643/87, Lei 7.679/88, DL 221/67);;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente pesca (lei nº 5.197/67, lei nº 7.643/87, lei 7.679/88, dl 221/67)  
9881;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9881;Da Poluição;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente da poluição  
9884;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9884;Caça (Lei nº 5.197/67);;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente caça (lei nº 5.197/67)  
9882;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;9882;Agrotóxicos (Lei 7.802/89);;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente agrotóxicos (lei 7.802/89)  
11779;9633;DIREITO DA CRIANÇA E DO ADOLESCENTE;9634;Ato Infracional;9847;Previstos na Legislação Extravagante;9878;Contra o Meio Ambiente;11779;Contra o Ordenamento Urbano e o Patrimônio Cultural;;; direito da criança e do adolescente ato infracional previstos na legislação extravagante contra o meio ambiente contra o ordenamento urbano e o patrimônio cultural  
